time,Open,High,Low,Close
2000-07-01,0.0,0.0,0.0,0.0
2017-09-26,4201000.0,4333000.0,4175000.0,4322000.0
2017-09-27,4317000.0,4418000.0,4311000.0,4321000.0
2017-09-28,4322000.0,4677000.0,4318000.0,4657000.0
2017-09-29,4657000.0,4772000.0,4519000.0,4586000.0
2017-09-30,4586000.0,4709000.0,4476000.0,4657000.0
2017-10-01,4657000.0,4896000.0,4651000.0,4895000.0
2017-10-02,4889000.0,4978000.0,4682000.0,4962000.0
2017-10-03,4962000.0,5095000.0,4956000.0,5025000.0
2017-10-04,5021000.0,5079000.0,4811000.0,4964000.0
2017-10-05,4987000.0,5002000.0,4837000.0,4895000.0
2017-10-06,4894000.0,4993000.0,4811000.0,4926000.0
2017-10-07,4927000.0,5034000.0,4885000.0,5027000.0
2017-10-08,4983000.0,5070000.0,4935000.0,5047000.0
2017-10-09,5044000.0,5263000.0,4993000.0,5217000.0
2017-10-10,5222000.0,5761000.0,5188000.0,5477000.0
2017-10-11,5469000.0,5665000.0,5459000.0,5486000.0
2017-10-12,5533000.0,5605000.0,5451000.0,5557000.0
2017-10-13,5569000.0,6377000.0,5515000.0,6332000.0
2017-10-14,6346000.0,6950000.0,6149000.0,6438000.0
2017-10-15,6427000.0,6664000.0,6322000.0,6664000.0
2017-10-16,6610000.0,6700000.0,6142000.0,6381000.0
2017-10-17,6403000.0,6527000.0,6282000.0,6491000.0
2017-10-18,6495000.0,6510000.0,6299000.0,6457000.0
2017-10-19,6413000.0,6489000.0,5876000.0,6391000.0
2017-10-20,6405000.0,6596000.0,6109000.0,6511000.0
2017-10-21,6536000.0,6954000.0,6395000.0,6928000.0
2017-10-22,6928000.0,7253000.0,6773000.0,6874000.0
2017-10-23,6858000.0,7060000.0,6709000.0,7039000.0
2017-10-24,7017000.0,7100000.0,6668000.0,6971000.0
2017-10-25,7034000.0,7052000.0,6350000.0,6479000.0
2017-10-26,6479000.0,6644000.0,6212000.0,6643000.0
2017-10-27,6643000.0,6873000.0,6534000.0,6811000.0
2017-10-28,6765000.0,6950000.0,6633000.0,6710000.0
2017-10-29,6708000.0,6800000.0,6600000.0,6715000.0
2017-10-30,6715000.0,7030000.0,6588000.0,6961000.0
2017-10-31,6961000.0,7007000.0,6809000.0,6964000.0
2017-11-01,6965000.0,7479000.0,6965000.0,7422000.0
2017-11-02,7422000.0,7799000.0,7256000.0,7798000.0
2017-11-03,7790000.0,8596000.0,7500000.0,8217000.0
2017-11-04,8219000.0,8478000.0,8000000.0,8143000.0
2017-11-05,8136000.0,8400000.0,7560000.0,8346000.0
2017-11-06,8345000.0,8620000.0,8280000.0,8453000.0
2017-11-07,8454000.0,8480000.0,8030000.0,8060000.0
2017-11-08,8060000.0,8413000.0,8050000.0,8243000.0
2017-11-09,8244000.0,8639000.0,8060000.0,8339000.0
2017-11-10,8338000.0,8340000.0,8041000.0,8148000.0
2017-11-11,8150000.0,8240000.0,7320000.0,7541000.0
2017-11-12,7541000.0,7897000.0,7009000.0,7231000.0
2017-11-13,7231000.0,8250000.0,6476000.0,7132000.0
2017-11-14,7132000.0,7898000.0,6921000.0,7487000.0
2017-11-15,7471000.0,7699000.0,7430000.0,7591000.0
2017-11-16,7592000.0,8397000.0,7560000.0,8350000.0
2017-11-17,8350000.0,8750000.0,8150000.0,8710000.0
2017-11-18,8710000.0,8899000.0,8400000.0,8541000.0
